Cust ID,Cust Name,Cust State,Emp ID,Employee Job Title,Employee Name,Order Date,Order Num,Order Type,Prod Category,Prod Name,Prod Number,Sales Region,Number of Records,Order Total,Price,Quantity
3195,Jacenta Cisec,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-10-22,1103821,Retail,Training Videos,Aerial Security,TV801,Central East,1,36.99,36.99,1
2151,Abernathy LLC,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-10-26,1103850,Wholesale,Robots,RXW-9807 Robot,RS707,Central East,1,5990,599,10
2822,Erdman LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2018-10-27,1103853,Wholesale,Training Videos,Understanding Automation,TV810,Central East,1,224.75,44.95,5
2559,Collier and Sons,Tennessee,900012972,Sales Representative,Carolyn Andersen,2018-10-30,1103873,Wholesale,Training Videos,Virtual Reality Basics,TV813,Central East,1,149.95,29.99,5
3414,Kiehn LLC,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2018-10-31,1103879,Wholesale,eBooks,Cartesian Robots,EB504,Central East,1,51.96,12.99,4
2891,Flss Buggs,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-11-04,1103903,Retail,Robots,RLK-9920 Robot,RS704,Central East,1,699,699,1
3464,Kutch Inc.,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-11-04,1103901,Wholesale,Blueprints,Cat Robot Blueprint,BP104,Central East,1,34.93,4.99,7
4279,The Lesch Company,Maryland,900012972,Sales Representative,Carolyn Andersen,2018-11-11,1103943,Wholesale,Training Videos,Industrial 3D Printing,TV805,Central East,1,490,49,10
2735,Dooley O'Reilly,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-11-12,1103955,Retail,eBooks,Drone Building Essentials,EB507,Central East,1,13.99,13.99,1
2872,Feil LLC,Maryland,900012972,Sales Representative,Carolyn Andersen,2018-11-18,1104001,Wholesale,eBooks,Building Your Own Drone,EB503,Central East,1,274.89,24.99,11
3178,Iolanthe Seddon,Kentucky,900012972,Sales Representative,Carolyn Andersen,2018-11-19,1104010,Retail,Blueprints,Hexacopter Drone Blueprint,BP106,Central East,1,8.99,8.99,1
3039,Haag Group,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2018-12-04,1104087,Wholesale,Training Videos,Aerial Security,TV801,Central East,1,369.9,36.99,10
4463,Witting Innovations,Kentucky,900012972,Sales Representative,Carolyn Andersen,2018-12-13,1104164,Wholesale,Blueprints,All Eyes Drone Blueprint,BP101,Central East,1,429.57,9.99,43
2697,Devinne Biskupek,North Carolina,900012972,Sales Representative,Carolyn Andersen,2018-12-17,1104190,Retail,Training Videos,Understanding Drone Regulations,TV811,Central East,1,27.5,27.5,1
3510,Lehner Inc.,Tennessee,900012972,Sales Representative,Carolyn Andersen,2018-12-18,1104195,Wholesale,Training Videos,Understanding 3D Printing,TV809,Central East,1,300.93,42.99,7
4114,Schamberger Inc.,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-12-20,1104215,Wholesale,Drone Kits,BYOD-400,DK206,Central East,1,4998,119,42
4114,Schamberger Inc.,Virginia,900012972,Sales Representative,Carolyn Andersen,2018-12-26,1104261,Wholesale,eBooks,Single Rotor Drones,EB518,Central East,1,179.88,14.99,12
3274,Jenkins LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2018-12-28,1104283,Wholesale,eBooks,Drone Building Essentials,EB507,Central East,1,69.95,13.99,5
3266,Jeffie Sneyd,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-01-06,1104349,Retail,eBooks,Building Your First Robot,EB502,Central East,1,24.95,24.95,1
4463,Witting Innovations,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-01-08,1104360,Wholesale,Drone Kits,BYOD-200,DK202,Central East,1,294.75,58.95,5
2366,Bil Schroeder,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-01-09,1104365,Retail,Training Videos,AI for Educators,TV802,Central East,1,49.95,49.95,1
2357,Bethany Lakin,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2019-01-17,1104405,Retail,Drones,DX-145 Drone,DS306,Central East,1,1000,250,4
3464,Kutch Inc.,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-02-01,1104488,Wholesale,Drones,DA-SA702 Drone,DS301,Central East,1,29127,399,73
2822,Erdman LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-02-04,1104504,Wholesale,eBooks,Photograph Drones,EB513,Central East,1,179.88,14.99,12
3464,Kutch Inc.,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-02-06,1104512,Wholesale,Robot Kits,BYOR-1500,RK603,Central East,1,567,189,3
3118,Hettinger and Sons,West Virginia,900012972,Sales Representative,Carolyn Andersen,2019-02-07,1104521,Wholesale,Robot Kits,BYOR-3000,RK605,Central East,1,642,214,3
3958,Regen Bavidge,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2019-02-08,1104528,Retail,eBooks,Fixed Wing Drones,EB508,Central East,1,15.5,15.5,1
2840,Ettore Gelderd,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-02-11,1104543,Retail,eBooks,Articulated Robots,EB501,Central East,1,23.99,23.99,1
4247,Talyah Crowch,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2019-02-14,1104563,Retail,Training Videos,AI for Educators,TV802,Central East,1,49.95,49.95,1
3772,Myrvyn McNeely,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-02-18,1104598,Retail,Training Videos,Understanding 3D Printing,TV809,Central East,1,42.99,42.99,1
2827,Errol Creed,Tennessee,900012972,Sales Representative,Carolyn Andersen,2019-02-23,1104634,Retail,Drones,DTD-7000 Drone,DS303,Central East,1,450,450,1
2377,Block Security,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-02-27,1104668,Retail,Robot Kits,BYOR-1500,RK603,Central East,1,2268,189,12
2822,Erdman LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-02-28,1104675,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,Central East,1,89.9,8.99,10
2279,Auer Inc.,Maryland,900012972,Sales Representative,Carolyn Andersen,2019-03-03,1104705,Wholesale,Blueprints,Ladybug Robot Blueprint,BP107,Central East,1,108,12,9
3274,Jenkins LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-03-04,1104713,Wholesale,Training Videos,Open Source Code,TV807,Central East,1,263.6,32.95,8
3457,Kshlerin LLC,District of Columbia,900012972,Sales Representative,Carolyn Andersen,2019-04-09,1104960,Retail,Training Videos,Understanding Automation,TV810,Central East,1,134.85,44.95,3
2681,Denesik Games,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-04-26,1105078,Wholesale,Robot Kits,BYOR-3000,RK605,Central East,1,1926,214,9
4279,The Lesch Company,Maryland,900012972,Sales Representative,Carolyn Andersen,2019-04-27,1105084,Wholesale,Drones,DX-145 Drone,DS306,Central East,1,1500,250,6
2288,Balistreri Group,Tennessee,900012972,Sales Representative,Carolyn Andersen,2019-04-28,1105094,Wholesale,eBooks,Photograph Drones,EB513,Central East,1,14.99,14.99,1
3145,Horton Villaret,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-05-02,1105111,Retail,Blueprints,Ladybug Robot Blueprint,BP107,Central East,1,12,12,1
2933,Gail Pauls,Maryland,900012972,Sales Representative,Carolyn Andersen,2019-05-06,1105145,Retail,eBooks,Photograph Drones,EB513,Central East,1,14.99,14.99,1
2716,Dmitri Sylvester,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-05-07,1105148,Retail,Training Videos,Understanding 3D Printing,TV809,Central East,1,42.99,42.99,1
3274,Jenkins LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-05-08,1105156,Wholesale,eBooks,Polar Robots,EB514,Central East,1,311.87,23.99,13
3398,Kemmer and Sons,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-05-18,1105207,Wholesale,eBooks,Understanding Arduino,EB520,Central East,1,87.5,17.5,5
4461,Winslow Ramsbottom,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-05-19,1105217,Retail,Robot Kits,BYOR-3535,RK606,Central East,1,222,222,1
2151,Abernathy LLC,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-05-21,1105228,Wholesale,eBooks,Polar Robots,EB514,Central East,1,143.94,23.99,6
3274,Jenkins LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-05-23,1105243,Wholesale,eBooks,Spherical Robots,EB519,Central East,1,167.5,16.75,10
3730,Missie Klemke,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-05-29,1105291,Retail,Training Videos,Virtual Reality Basics,TV813,Central East,1,29.99,29.99,1
2288,Balistreri Group,Tennessee,900012972,Sales Representative,Carolyn Andersen,2019-06-03,1105331,Wholesale,Training Videos,Open Source Code,TV807,Central East,1,32.95,32.95,1
2681,Denesik Games,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-06-03,1105329,Wholesale,Robot Kits,BYOR-1500,RK603,Central East,1,1890,189,10
4440,Wilderman Inc.,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-06-13,1105402,Wholesale,Drones,DX-145 Drone,DS306,Central East,1,3000,250,12
3811,Nikolaus LLC,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-06-18,1105434,Wholesale,Drone Kits,BYOD-300,DK204,Central East,1,356,89,4
4261,Tatiana Aspole,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-06-29,1105513,Retail,Blueprints,Ladybug Robot Blueprint,BP107,Central East,1,12,12,1
4279,The Lesch Company,Maryland,900012972,Sales Representative,Carolyn Andersen,2019-07-05,1105546,Wholesale,eBooks,SCARA Robots,EB517,Central East,1,175.5,19.5,9
4224,Storm Paramore,West Virginia,900012972,Sales Representative,Carolyn Andersen,2019-07-10,1105577,Retail,Drones,DTD-7000 Drone,DS303,Central East,1,900,450,2
2564,Conn Inc.,Kentucky,900012972,Sales Representative,Carolyn Andersen,2019-07-18,1105631,Wholesale,Robot Kits,BYOR-4005,RK607,Central East,1,1960,245,8
3678,McCullough LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-07-20,1105645,Wholesale,Drones,MICR-564K Drone,DS307,Central East,1,5489,499,11
2822,Erdman LLC,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-07-25,1105678,Wholesale,Drones,DTI-84 Drone,DS305,Central East,1,14105,455,31
3118,Hettinger and Sons,West Virginia,900012972,Sales Representative,Carolyn Andersen,2019-07-29,1105692,Wholesale,Drone Kits,BYOD-300,DK204,Central East,1,801,89,9
4206,Stehr Group,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-08-03,1105731,Wholesale,Drones,MICR-564K Drone,DS307,Central East,1,12475,499,25
4188,Spinka Jerde,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-08-06,1105742,Retail,eBooks,GPS Drones,EB509,Central East,1,19.99,19.99,1
3700,Metz Group,Delaware,900012972,Sales Representative,Carolyn Andersen,2019-08-10,1105774,Wholesale,eBooks,Polar Robots,EB514,Central East,1,71.97,23.99,3
3759,Mraz Ullrich Inc..,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-08-14,1105804,Wholesale,eBooks,GPS Drones,EB509,Central East,1,119.94,19.99,6
2577,Cord Greves,Tennessee,900012972,Sales Representative,Carolyn Andersen,2019-08-18,1105831,Retail,Drones,DX-145 Drone,DS306,Central East,1,250,250,1
3157,Huey Walter,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-08-19,1105835,Retail,Robot Kits,BYOR-4005,RK607,Central East,1,980,245,4
3759,Mraz Ullrich Inc..,Virginia,900012972,Sales Representative,Carolyn Andersen,2019-08-19,1105841,Wholesale,Drone Kits,BYOD-300,DK204,Central East,1,1157,89,13
3778,Nancy Murphy,North Carolina,900012972,Sales Representative,Carolyn Andersen,2019-08-23,1105867,Retail,eBooks,Spherical Robots,EB519,Central East,1,16.75,16.75,1
3884,Pen Stockoe,Michigan,900012260,Sales Associate I,Christina Labusch,2017-10-04,1101162,Retail,Training Videos,Industrial 3D Printing,TV805,N Central East,1,49,49,1
2557,Cole Inc.,Minnesota,900012260,Sales Associate I,Christina Labusch,2017-10-28,1101334,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,2475,225,11
4164,Sibyl Madsen,Indiana,900012260,Sales Associate I,Christina Labusch,2017-11-03,1101376,Retail,Robots,RWW-75 Robot,RS706,N Central East,1,883,883,1
2350,Bernier Security,Minnesota,900012260,Sales Associate I,Christina Labusch,2017-11-11,1101433,Wholesale,Blueprints,Hexacopter Drone Blueprint,BP106,N Central East,1,89.9,8.99,10
2267,Arther Burkwood,Ohio,900012260,Sales Associate I,Christina Labusch,2017-12-08,1101610,Retail,Training Videos,Mapping with Drones,TV806,N Central East,1,49,49,1
2708,Dietrich Engineering,Illinois,900012260,Sales Associate I,Christina Labusch,2017-12-22,1101710,Wholesale,Drones,DA-SA702 Drone,DS301,N Central East,1,4788,399,12
4289,Thiel Group,Minnesota,900012260,Sales Associate I,Christina Labusch,2017-12-25,1101729,Wholesale,Robot Kits,BYOR-1500,RK603,N Central East,1,1512,189,8
3465,Kuvalis Group,Ohio,900012260,Sales Associate I,Christina Labusch,2017-12-29,1101759,Wholesale,Drone Kits,BYOD-220,DK203,N Central East,1,828,69,12
2867,Fay LLC,Kansas,900012260,Sales Associate I,Christina Labusch,2018-01-02,1101778,Wholesale,Robot Kits,BYOR-4005,RK607,N Central East,1,2450,245,10
4011,Rob Thompson,Michigan,900012260,Sales Associate I,Christina Labusch,2018-01-09,1101842,Retail,Drone Kits,BYOD-300,DK204,N Central East,1,178,89,2
3153,Hudson LLC,Ohio,900012260,Sales Associate I,Christina Labusch,2018-03-09,1102220,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,149.94,24.99,6
2359,Bette-ann Tull,Michigan,900012260,Sales Associate I,Christina Labusch,2018-03-10,1102237,Retail,Training Videos,Understanding 3D Printing,TV809,N Central East,1,42.99,42.99,1
4146,Shelbi Banbrick,Indiana,900012260,Sales Associate I,Christina Labusch,2018-03-29,1102349,Retail,Robot Kits,BYOR-1000,RK602,N Central East,1,189,189,1
2345,Bergstrom LLC,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-03-30,1102355,Wholesale,Robot Kits,BYOR-3535,RK606,N Central East,1,2475,225,11
3104,Heller Inc.,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-04-15,1102471,Retail,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,604.5,19.5,31
4078,Ryan Fadel,Illinois,900012260,Sales Associate I,Christina Labusch,2018-04-22,1102517,Retail,Robots,MICR-23K Robot,RS702,N Central East,1,899,899,1
2708,Dietrich Engineering,Illinois,900012260,Sales Associate I,Christina Labusch,2018-05-27,1102760,Wholesale,Robot Kits,BYOR-3000,RK605,N Central East,1,856,214,4
3477,Langosh Inc.,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-06-10,1102843,Wholesale,Training Videos,Understanding Drone Regulations,TV811,N Central East,1,220,27.5,8
4422,Waters Co.,Indiana,900012260,Sales Associate I,Christina Labusch,2018-06-10,1102842,Wholesale,Blueprints,Creature Robot Arms Blueprint,BP105,N Central East,1,12,12,1
2475,Carter and Sons,Iowa,900012260,Sales Associate I,Christina Labusch,2018-06-13,1102868,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,29.94,4.99,6
4427,Wells Franecki,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-06-24,1102961,Retail,Drones,DX-145 Drone,DS306,N Central East,1,500,250,2
3409,Kessler Inc.,Ohio,900012260,Sales Associate I,Christina Labusch,2018-07-07,1103055,Wholesale,Robots,RXW-9807 Robot,RS707,N Central East,1,2995,599,5
3409,Kessler Inc.,Ohio,900012260,Sales Associate I,Christina Labusch,2018-07-23,1103186,Wholesale,Training Videos,Virtual Reality Basics,TV813,N Central East,1,329.89,29.99,11
3907,Pouros Inc.,Michigan,900012260,Sales Associate I,Christina Labusch,2018-07-24,1103190,Wholesale,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,39.92,4.99,8
4422,Waters Co.,Indiana,900012260,Sales Associate I,Christina Labusch,2018-08-18,1103383,Wholesale,eBooks,Photograph Drones,EB513,N Central East,1,194.87,14.99,13
2557,Cole Inc.,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-08-23,1103417,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,99.96,24.99,4
4371,Vandervort LLC,Ohio,900012260,Sales Associate I,Christina Labusch,2018-09-07,1103523,Wholesale,Robot Kits,BYOR-3000,RK605,N Central East,1,1284,214,6
4408,Wakefield Barizeret,Indiana,900012260,Sales Associate I,Christina Labusch,2018-09-09,1103544,Retail,Drone Kits,BYOD-100,DK201,N Central East,1,54,54,1
4094,San Angelico Museum,Kansas,900012260,Sales Associate I,Christina Labusch,2018-10-15,1103776,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,2399.04,24.99,96
2478,Casandra Corlett,Illinois,900012260,Sales Associate I,Christina Labusch,2018-11-10,1103935,Retail,Training Videos,Industrial 3D Printing,TV805,N Central East,1,49,49,1
3907,Pouros Inc.,Michigan,900012260,Sales Associate I,Christina Labusch,2018-11-16,1103982,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,98.89,8.99,11
2871,Feest Inc.,Indiana,900012260,Sales Associate I,Christina Labusch,2018-11-18,1103999,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,274.89,24.99,11
3047,Hammes Inc.,Michigan,900012260,Sales Associate I,Christina Labusch,2018-11-22,1104024,Wholesale,eBooks,Spherical Robots,EB519,N Central East,1,134,16.75,8
4444,Will Konopelski,Indiana,900012260,Sales Associate I,Christina Labusch,2018-12-03,1104084,Retail,Blueprints,Cat Robot Blueprint,BP104,N Central East,1,4.99,4.99,1
3153,Hudson LLC,Ohio,900012260,Sales Associate I,Christina Labusch,2018-12-04,1104085,Wholesale,Training Videos,Cloud Computing,TV803,N Central East,1,299.9,29.99,10
4283,The Wisoky Team,Minnesota,900012260,Sales Associate I,Christina Labusch,2018-12-31,1104305,Wholesale,Blueprints,Panda Robot Blueprint,BP108,N Central East,1,55.93,7.99,7
2170,Aile Espinet,Ohio,900012260,Sales Associate I,Christina Labusch,2019-01-06,1104346,Retail,Training Videos,Understanding 3D Printing,TV809,N Central East,1,42.99,42.99,1
3104,Heller Inc.,Minnesota,900012260,Sales Associate I,Christina Labusch,2019-01-19,1104418,Wholesale,Robots,RCB-889 Robot,RS703,N Central East,1,3294,549,6
3979,Reta Stucke,Ohio,900012260,Sales Associate I,Christina Labusch,2019-01-26,1104459,Retail,eBooks,Building Your First Robot,EB502,N Central East,1,24.95,24.95,1
2767,Durgan Group,Indiana,900012260,Sales Associate I,Christina Labusch,2019-01-27,1104465,Wholesale,Drone Kits,BYOD-220,DK203,N Central East,1,207,69,3
3907,Pouros Inc.,Michigan,900012260,Sales Associate I,Christina Labusch,2019-02-10,1104533,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,62.93,8.99,7
2547,Clemmy Chstney,Indiana,900012260,Sales Associate I,Christina Labusch,2019-03-17,1104801,Retail,eBooks,RTF Drones,EB516,N Central East,1,16.99,16.99,1
3907,Pouros Inc.,Michigan,900012260,Sales Associate I,Christina Labusch,2019-04-02,1104906,Wholesale,eBooks,Understanding Artificial Intelligence,EB521,N Central East,1,97.5,19.5,5
2867,Fay LLC,Kansas,900012260,Sales Associate I,Christina Labusch,2019-04-10,1104967,Wholesale,Training Videos,Open Source Code,TV807,N Central East,1,197.7,32.95,6
2778,Edward Rempel,Ohio,900012260,Sales Associate I,Christina Labusch,2019-04-14,1105003,Retail,Robots,RXW-9807 Robot,RS707,N Central East,1,599,599,1
2698,Devon Quigley,Michigan,900012260,Sales Associate I,Christina Labusch,2019-05-08,1105159,Retail,Robot Kits,BYOR-1000,RK602,N Central East,1,378,189,2
3634,Markos Dockreay,Illinois,900012260,Sales Associate I,Christina Labusch,2019-05-31,1105313,Retail,Blueprints,Bsquare Robot Blueprint,BP102,N Central East,1,8.99,8.99,1
3153,Hudson LLC,Ohio,900012260,Sales Associate I,Christina Labusch,2019-06-16,1105424,Wholesale,Drones,DX-145 Drone,DS306,N Central East,1,2500,250,10
3392,Keelia Pettipher,Indiana,900012260,Sales Associate I,Christina Labusch,2019-06-16,1105423,Retail,Drone Kits,BYOD-200,DK202,N Central East,1,58.95,58.95,1
3596,MacGyver Group,Ohio,900012260,Sales Associate I,Christina Labusch,2019-07-07,1105556,Wholesale,eBooks,Building Your Own Drone,EB503,N Central East,1,224.91,24.99,9
3085,Hayes LLC,Illinois,900012260,Sales Associate I,Christina Labusch,2019-07-24,1105671,Wholesale,Robots,RQTE-554 Robot,RS705,N Central East,1,5472,684,8
4018,Roberta Jandel,Michigan,900012260,Sales Associate I,Christina Labusch,2019-08-02,1105727,Retail,Robot Kits,BYOR-1500,RK603,N Central East,1,189,189,1
3596,MacGyver Group,Ohio,900012260,Sales Associate I,Christina Labusch,2019-08-23,1105864,Wholesale,Training Videos,Drone Video Techniques,TV804,N Central East,1,227.94,37.99,6
2578,Cordelia Aspland,California,900019833,Sales Associate I,Corey Westbrook,2017-09-07,1100977,Retail,eBooks,Photograph Drones,EB513,Southwest,1,14.99,14.99,1
3440,Koss Industries,Nevada,900019833,Sales Associate I,Corey Westbrook,2017-09-11,1100996,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,Southwest,1,53.94,8.99,6
4256,Tamqrah Carrane,California,900019833,Sales Associate I,Corey Westbrook,2017-09-12,1101008,Retail,eBooks,Drone Building Essentials,EB507,Southwest,1,13.99,13.99,1
2696,Devin Tremblay,California,900019833,Sales Associate I,Corey Westbrook,2017-09-25,1101099,Retail,eBooks,GPS Drones,EB509,Southwest,1,19.99,19.99,1
3666,Matty Sueter,California,900019833,Sales Associate I,Corey Westbrook,2017-10-01,1101139,Retail,eBooks,Articulated Robots,EB501,Southwest,1,23.99,23.99,1
2481,Casper-Brown,California,900019833,Sales Associate I,Corey Westbrook,2017-10-10,1101190,Wholesale,Training Videos,Virtual Reality Basics,TV813,Southwest,1,1619.46,29.99,54
3440,Koss Industries,Nevada,900019833,Sales Associate I,Corey Westbrook,2017-10-19,1101257,Wholesale,eBooks,GPS Drones,EB509,Southwest,1,199.9,19.99,10
4366,Upton LLC,California,900019833,Sales Associate I,Corey Westbrook,2017-10-22,1101283,Wholesale,eBooks,GPS Drones,EB509,Southwest,1,59.97,19.99,3
3474,Landon Hotel,California,900019833,Sales Associate I,Corey Westbrook,2017-10-24,1101303,Wholesale,Blueprints,Bsquare Robot Blueprint,BP102,Southwest,1,107.88,8.99,12
3114,Herzog Group,California,900019833,Sales Associate I,Corey Westbrook,2017-10-26,1101318,Wholesale,Robots,RLK-9920 Robot,RS704,Southwest,1,6291,699,9
3942,Rau Krajcik,California,900019833,Sales Associate I,Corey Westbrook,2017-11-08,1101419,Retail,Blueprints,All Eyes Drone Blueprint,BP101,Southwest,1,9.99,9.99,1
2588,Costanza Bardsley,Nevada,900019833,Sales Associate I,Corey Westbrook,2017-11-15,1101457,Retail,Blueprints,Panda Robot Blueprint,BP108,Southwest,1,7.99,7.99,1
3440,Koss Industries,Nevada,900019833,Sales Associate I,Corey Westbrook,2017-11-21,1101488,Wholesale,Training Videos,Mapping with Drones,TV806,Southwest,1,539,49,11
3555,Liz Carter,California,900019833,Sales Associate I,Corey Westbrook,2017-11-30,1101542,Retail,eBooks,Building Your First Robot,EB502,Southwest,1,24.95,24.95,1
4448,Willem Ede,California,900019833,Sales Associate I,Corey Westbrook,2017-12-01,1101557,Retail,eBooks,GPS Drones,EB509,Southwest,1,19.99,19.99,1
2485,Cassey Emtage,California,900019833,Sales Associate I,Corey Westbrook,2017-12-03,1101577,Retail,Training Videos,Cloud Computing,TV803,Southwest,1,29.99,29.99,1
2481,Casper-Brown,California,900019833,Sales Associate I,Corey Westbrook,2017-12-25,1101727,Wholesale,Drone Kits,BYOD-220,DK203,Southwest,1,690,69,10
2456,Caresse Brownlea,California,900019833,Sales Associate I,Corey Westbrook,2017-12-27,1101747,Retail,eBooks,Understanding Arduino,EB520,Southwest,1,17.5,17.5,1
4101,Satterfield LLC,California,900019833,Sales Associate I,Corey Westbrook,2017-12-27,1101750,Wholesale,eBooks,Understanding Arduino,EB520,Southwest,1,770,17.5,44
3301,Jo Kensit,Hawaii,900019833,Sales Associate I,Corey Westbrook,2017-12-31,1101770,Retail,Drone Kits,BYOD-400,DK206,Southwest,1,119,119,1
3241,Jaskolski Company,California,900019833,Sales Associate I,Corey Westbrook,2018-01-08,1101829,Wholesale,Drones,DA-SA702 Drone,DS301,Southwest,1,3192,399,8
4073,Russel Group,California,900019833,Sales Associate I,Corey Westbrook,2018-01-16,1101886,Wholesale,Robot Kits,BYOR-1000,RK602,Southwest,1,1890,189,10
4485,Yulma Leman,Hawaii,900019833,Sales Associate I,Corey Westbrook,2018-01-28,1101959,Retail,Drones,DTI-84 Drone,DS305,Southwest,1,455,455,1
4101,Satterfield LLC,California,900019833,Sales Associate I,Corey Westbrook,2018-02-08,1102030,Wholesale,Blueprints,Cat Robot Blueprint,BP104,Southwest,1,474.05,4.99,95
3144,Hort Wiersma,California,900019833,Sales Associate I,Corey Westbrook,2018-02-11,1102045,Retail,eBooks,Polar Robots,EB514,Southwest,1,23.99,23.99,1
4413,Walsh Inc.,Nevada,900019833,Sales Associate I,Corey Westbrook,2018-02-16,1102082,Retail,eBooks,Polar Robots,EB514,Southwest,1,2614.91,23.99,109
2609,Dacey Gorse,California,900019833,Sales Associate I,Corey Westbrook,2018-02-19,1102092,Retail,Drones,DX-145 Drone,DS306,Southwest,1,250,250,1
3605,Maitilde Redmond,California,900019833,Sales Associate I,Corey Westbrook,2018-02-25,1102134,Retail,eBooks,Understanding Artificial Intelligence,EB521,Southwest,1,19.5,19.5,1
2883,Fisher Inc.,Nevada,900019833,Sales Associate I,Corey Westbrook,2018-02-28,1102154,Wholesale,Robot Kits,BYOR-3535,RK606,Southwest,1,2250,225,10
2401,Breitenberg LLC,California,900019833,Sales Associate I,Corey Westbrook,2018-03-01,1102162,Wholesale,Training Videos,Understanding Drone Regulations,TV811,Southwest,1,330,27.5,12
4046,Rose Koche,California,900019833,Sales Associate I,Corey Westbrook,2018-03-02,1102172,Retail,Blueprints,QuadroCopter Blueprint,BP109,Southwest,1,10.99,10.99,1
3136,Hirthe College,California,900019833,Sales Associate I,Corey Westbrook,2018-03-04,1102182,Wholesale,Drones,DA-SA702 Drone,DS301,Southwest,1,2394,399,6
4494,Zemlak Inc.,California,900019833,Sales Associate I,Corey Westbrook,2018-03-05,1102190,Wholesale,Training Videos,AI for Educators,TV802,Southwest,1,299.7,49.95,6
3852,Pacocha Inc.,California,900019833,Sales Associate I,Corey Westbrook,2018-03-24,1102322,Wholesale,Drone Kits,BYOD-550,DK209,Southwest,1,2148,179,12
2312,Beahan Inc.,Hawaii,900019833,Sales Associate I,Corey Westbrook,2018-03-30,1102360,Wholesale,Drones,DX-145 Drone,DS306,Southwest,1,5500,250,22
2386,Boehm Inc.,Idaho,900019833,Sales Associate I,Corey Westbrook,2018-04-02,1102379,Wholesale,Training Videos,Cloud Computing,TV803,Southwest,1,269.91,29.99,9
3030,Gwen Grimes,California,900019833,Sales Associate I,Corey Westbrook,2018-04-07,1102418,Retail,eBooks,Understanding Arduino,EB520,Southwest,1,17.5,17.5,1
2648,David Fadel,California,900019833,Sales Associate I,Corey Westbrook,2018-04-14,1102463,Retail,Robot Kits,BYOR-1500,RK603,Southwest,1,189,189,1
